member_id,prioritization_score,rank
9480,0.117280155,1259
5303,0.11722797,1260
9215,0.11720908,1261
1382,0.117207795,1262
8658,0.11718297,1263
1371,0.11717743,1264
5928,0.11713207,1265
6608,0.1170975,1266
3862,0.1170975,1267
6180,0.117081344,1268
1782,0.11706591,1269
6599,0.11702442,1270
6372,0.11702442,1271
5080,0.11696741,1272
2936,0.11696741,1273
9277,0.116966784,1274
6783,0.11693311,1275
285,0.11689508,1276
6797,0.11685765,1277
209,0.11685765,1278
8267,0.11682922,1279
4525,0.11682922,1280
9790,0.11682922,1281
5536,0.11679831,1282
5180,0.11672777,1283
5911,0.11666107,1284
5767,0.11660761,1285
4429,0.11660761,1286
9276,0.11660761,1287
3141,0.11660761,1288
7908,0.11660761,1289
9739,0.116553485,1290
8495,0.11652002,1291
7677,0.1164625,1292
9280,0.11640695,1293
2132,0.11640559,1294
2950,0.11638269,1295
8115,0.11630243,1296
5837,0.11619365,1297
3896,0.11605433,1298
8882,0.11603296,1299
7769,0.11602077,1300
5142,0.11593741,1301
892,0.11591932,1302
4102,0.11586177,1303
7070,0.11586177,1304
3234,0.11584666,1305
5831,0.11583045,1306
2786,0.11575341,1307
9208,0.11575341,1308
6511,0.11575341,1309
9572,0.11575341,1310
3338,0.11575341,1311
3165,0.11575341,1312
13,0.11575341,1313
700,0.115748525,1314
7090,0.11569965,1315
724,0.115668595,1316
5232,0.11565384,1317
1632,0.11565384,1318
9375,0.11563736,1319
2050,0.1155746,1320
3939,0.11557311,1321
2023,0.11552501,1322
1597,0.115477204,1323
7891,0.11544794,1324
5685,0.115445435,1325
9374,0.115422726,1326
954,0.115383744,1327
51,0.11533815,1328
7556,0.1153276,1329
7668,0.11527598,1330
8605,0.11511773,1331
9056,0.11500266,1332
1335,0.1149247,1333
6509,0.11490792,1334
7959,0.11485684,1335
7658,0.11470875,1336
4118,0.11470875,1337
5618,0.11469096,1338
9642,0.11466864,1339
7814,0.11457652,1340
1631,0.11457139,1341
1415,0.11454764,1342
4862,0.11454764,1343
1375,0.11454439,1344
3709,0.11451745,1345
6694,0.11429447,1346
6639,0.1142593,1347
7603,0.11425918,1348
1425,0.114178896,1349
748,0.11414647,1350
9956,0.11413303,1351
5094,0.114105195,1352
4706,0.11401993,1353
605,0.11400747,1354
2610,0.11393422,1355
8533,0.1139248,1356
19,0.1138705,1357
314,0.11384106,1358
5482,0.11383957,1359
9982,0.11375409,1360
5598,0.1137394,1361
6267,0.11367828,1362
5794,0.11367828,1363
7013,0.11367828,1364
7554,0.11360961,1365
4578,0.11356628,1366
2915,0.11355114,1367
5153,0.11351302,1368
4443,0.1134969,1369
6538,0.11342549,1370
577,0.113369524,1371
2793,0.113369524,1372
4073,0.11336142,1373
538,0.11336142,1374
2246,0.11336142,1375
9281,0.11333665,1376
8805,0.113268405,1377
8055,0.11323762,1378
6758,0.11323762,1379
218,0.11323762,1380
1963,0.11308056,1381
1957,0.113031,1382
7592,0.113000035,1383
7290,0.113000035,1384
4736,0.113000035,1385
4819,0.112977445,1386
2537,0.11287975,1387
521,0.11281031,1388
167,0.11278069,1389
731,0.112665236,1390
2106,0.112588495,1391
5077,0.112468034,1392
9430,0.112424016,1393
9567,0.112359494,1394
2745,0.11225796,1395
7969,0.11217347,1396
2316,0.11208451,1397
7490,0.11208001,1398
9512,0.11205721,1399
2068,0.112054825,1400
6373,0.11205381,1401
4567,0.112033725,1402
7142,0.11198956,1403
2955,0.11198327,1404
9053,0.11195314,1405
6184,0.11195049,1406
3760,0.11174089,1407
5255,0.11174014,1408
2205,0.11169481,1409
5200,0.11167714,1410
5642,0.11156426,1411
3348,0.11152917,1412
7350,0.11146259,1413
2010,0.11142868,1414
8692,0.11142868,1415
7963,0.11141464,1416
8617,0.11141464,1417
4035,0.111409545,1418
4982,0.11139184,1419
949,0.1112901,1420
9669,0.11127168,1421
3944,0.11124283,1422
2626,0.11124283,1423
2408,0.11124161,1424
4979,0.11123258,1425
6255,0.1111868,1426
5537,0.11114651,1427
3911,0.11114651,1428
3054,0.11114079,1429
7214,0.11114079,1430
4806,0.11114079,1431
421,0.11107254,1432
8293,0.110919714,1433
7544,0.110917985,1434
4864,0.11088961,1435
4044,0.110793054,1436
4195,0.1106928,1437
2293,0.110657215,1438
6194,0.11063635,1439
1058,0.11059877,1440
1503,0.110520184,1441
1638,0.110520184,1442
8778,0.110520184,1443
3672,0.11047357,1444
3364,0.110440165,1445
6991,0.11036003,1446
3518,0.11033192,1447
9356,0.110317826,1448
9296,0.11030054,1449
4675,0.11030054,1450
5549,0.110292464,1451
5340,0.11022961,1452
867,0.11022961,1453
465,0.11022326,1454
3595,0.11012927,1455
219,0.11002642,1456
7649,0.10998529,1457
1846,0.109977365,1458
9325,0.109977365,1459
7547,0.10992283,1460
903,0.10992283,1461
2861,0.1099059,1462
768,0.10983458,1463
1718,0.10982522,1464
3577,0.1097337,1465
3327,0.10965419,1466
9872,0.10964197,1467
226,0.10961309,1468
166,0.10951713,1469
9672,0.10947856,1470
3576,0.10942224,1471
5855,0.10941592,1472
9236,0.10935989,1473
5445,0.10935989,1474
1538,0.10927081,1475
7401,0.109253645,1476
6592,0.10923973,1477
9597,0.10923973,1478
8183,0.1092028,1479
3569,0.1092028,1480
7273,0.1092028,1481
7271,0.10907897,1482
463,0.10904676,1483
4424,0.109004885,1484
9557,0.10882363,1485
6334,0.10881853,1486
2492,0.10881665,1487
5068,0.108809024,1488
4192,0.10871118,1489
4635,0.10861316,1490
4881,0.10860926,1491
6517,0.108561754,1492
871,0.10840148,1493
3785,0.1083467,1494
7583,0.1083141,1495
7398,0.10826498,1496
8289,0.10826498,1497
4883,0.10816455,1498
1595,0.108157575,1499
7570,0.10815561,1500
4312,0.10810286,1501
4563,0.108038425,1502
1713,0.10801506,1503
4694,0.107981354,1504
7097,0.10788843,1505
2785,0.107764125,1506
1187,0.1076712,1507
1636,0.107628524,1508
773,0.10761738,1509
6268,0.10760781,1510
3117,0.107607305,1511
1759,0.107604325,1512
6190,0.107551605,1513
9894,0.107534915,1514
9704,0.10745117,1515
1911,0.10739404,1516
1032,0.10734743,1517
1454,0.10734743,1518
4728,0.10732907,1519
1206,0.10730034,1520
2666,0.10728595,1521
8061,0.10724458,1522
3521,0.10724458,1523
5902,0.10724458,1524
5484,0.10724458,1525
4849,0.107206374,1526
9549,0.10718846,1527
101,0.10718846,1528
6600,0.107161015,1529
5929,0.10714686,1530
5449,0.107141435,1531
8486,0.107141435,1532
4564,0.10711914,1533
7529,0.10706091,1534
1654,0.10706091,1535
9155,0.10701543,1536
6902,0.10698849,1537
7317,0.10696879,1538
8753,0.10692051,1539
3966,0.10690424,1540
4582,0.106845915,1541
2441,0.106841594,1542
5523,0.10678196,1543
4657,0.10676938,1544
2726,0.106731534,1545
3630,0.106731534,1546
2552,0.10663399,1547
6576,0.10662502,1548
7114,0.10651034,1549
4188,0.10648525,1550
680,0.1064412,1551
5040,0.10642636,1552
8602,0.10640091,1553
7020,0.106349945,1554
4860,0.1063472,1555
8922,0.1063472,1556
9184,0.10632545,1557
5652,0.10630131,1558
2144,0.1062929,1559
1462,0.10621145,1560
5393,0.106162846,1561
3051,0.10612893,1562
3556,0.10606253,1563
5322,0.10606253,1564
1761,0.10606149,1565
6138,0.10601783,1566
7233,0.10588884,1567
5789,0.10587317,1568
2851,0.10586882,1569
8731,0.1058664,1570
4358,0.10586128,1571
8816,0.10586128,1572
40,0.10586128,1573
2041,0.105825484,1574
6069,0.10582399,1575
5496,0.105775386,1576
9904,0.10576701,1577
3546,0.10570991,1578
9684,0.10566378,1579
9675,0.10562593,1580
795,0.10562593,1581
8864,0.105614185,1582
5576,0.10552943,1583
9470,0.10552943,1584
9806,0.10547766,1585
2220,0.10547766,1586
7654,0.10547081,1587
5433,0.10545075,1588
9740,0.10545075,1589
7855,0.10541892,1590
7175,0.105317324,1591
1994,0.10528022,1592
1567,0.10526374,1593
3840,0.10526374,1594
7687,0.105240494,1595
925,0.10516825,1596
8056,0.10512185,1597
1065,0.10506165,1598
2590,0.105021834,1599
9745,0.104903996,1600
1888,0.10489035,1601
5095,0.104877055,1602
799,0.104877055,1603
4487,0.1047945,1604
4572,0.104646444,1605
9870,0.104452044,1606
3863,0.10434461,1607
4495,0.10424042,1608
3011,0.10417047,1609
1066,0.10417047,1610
7775,0.10416764,1611
7051,0.10407716,1612
4003,0.104038835,1613
1789,0.10396123,1614
3145,0.10396123,1615
8359,0.10394132,1616
2063,0.10390726,1617
9826,0.103871465,1618
1788,0.10381433,1619
2507,0.10373196,1620
5,0.103666306,1621
3385,0.10363531,1622
6531,0.10359979,1623
1112,0.1035898,1624
996,0.103547156,1625
2145,0.103432596,1626
4414,0.10338405,1627
6670,0.103358746,1628
8389,0.10334733,1629
4605,0.10332048,1630
596,0.103307664,1631
710,0.10328734,1632
2931,0.10328734,1633
7255,0.10310906,1634
5833,0.10309458,1635
4876,0.103075445,1636
4995,0.10297051,1637
6709,0.10297051,1638
2717,0.10290983,1639
2953,0.10290983,1640
7348,0.1028921,1641
2428,0.10288072,1642
1830,0.1028696,1643
3882,0.10283309,1644
7264,0.10274008,1645
9304,0.10269722,1646
3310,0.10269722,1647
7152,0.1026921,1648
1220,0.1026386,1649
4013,0.10259104,1650
9110,0.102571875,1651
3081,0.102571875,1652
1723,0.102571875,1653
1871,0.102571875,1654
1040,0.102571875,1655
7597,0.10240665,1656
3312,0.10227421,1657
9413,0.10227421,1658
360,0.10222411,1659
9667,0.10218319,1660
926,0.10218319,1661
677,0.10215336,1662
4865,0.10213743,1663
1701,0.102121204,1664
1135,0.10211772,1665
3915,0.10206348,1666
1205,0.10195437,1667
1989,0.10194287,1668
1970,0.10184097,1669
1737,0.10184097,1670
3717,0.10184097,1671
2996,0.10177642,1672
9462,0.10165763,1673
4162,0.101653755,1674
9663,0.10159376,1675
7331,0.10153633,1676
2994,0.101515144,1677
4269,0.101507396,1678
5276,0.1015062,1679
3962,0.10141879,1680
3853,0.10141075,1681
5478,0.10135156,1682
8165,0.10134524,1683
6988,0.10133052,1684
5198,0.10131681,1685
6470,0.10130927,1686
4022,0.10128808,1687
994,0.10127106,1688
1472,0.10126454,1689
7928,0.101145744,1690
8948,0.101145744,1691
9641,0.101145744,1692
6747,0.101145744,1693
4937,0.10108206,1694
7591,0.100992024,1695
8695,0.100992024,1696
6386,0.10098201,1697
6611,0.1009475,1698
7729,0.1009306,1699
2898,0.10091248,1700
9668,0.10091248,1701
7565,0.10089892,1702
2592,0.10086483,1703
891,0.10081315,1704
9255,0.10081315,1705
2260,0.100783885,1706
2676,0.10070181,1707
8138,0.10063112,1708
4051,0.100571334,1709
6130,0.10056147,1710
3643,0.100458264,1711
9968,0.100428164,1712
7205,0.100414306,1713
6806,0.100414306,1714
9583,0.10038,1715
9440,0.10038,1716
1524,0.10038,1717
6378,0.10037315,1718
2958,0.10037315,1719
4471,0.10037315,1720
3983,0.100348234,1721
9638,0.100299776,1722
3413,0.10013616,1723
1811,0.10011926,1724
5290,0.100100935,1725
8886,0.100091815,1726
1313,0.09989995,1727
9031,0.09978995,1728
2817,0.099781334,1729
6151,0.09966582,1730
6626,0.0995965,1731
6369,0.09958255,1732
4031,0.099580824,1733
6865,0.099538386,1734
3207,0.09951788,1735
7351,0.09951675,1736
29,0.099505484,1737
5396,0.09939733,1738
2661,0.09935993,1739
4364,0.09930217,1740
5519,0.099300146,1741
2580,0.099193275,1742
5890,0.099193275,1743
7864,0.09911507,1744
9486,0.09911507,1745
177,0.09911507,1746
7818,0.099093795,1747
1298,0.09909096,1748
1254,0.099080384,1749
5386,0.099072635,1750
2749,0.099072635,1751
4740,0.09905991,1752
6108,0.09903571,1753
6924,0.098946154,1754
2375,0.09889871,1755
5513,0.098882735,1756
7379,0.0988664,1757
6374,0.098857045,1758
682,0.098857045,1759
6921,0.09884563,1760
8950,0.09877038,1761
1852,0.09876478,1762
8809,0.09875855,1763
2462,0.09873897,1764
7732,0.09873897,1765
9589,0.09872061,1766
6848,0.09872061,1767
5226,0.098639905,1768
7406,0.09863898,1769
4554,0.09861702,1770
8647,0.09837672,1771
1143,0.0983015,1772
4891,0.098269165,1773
7800,0.09826678,1774
4958,0.098204195,1775
8295,0.098204195,1776
5529,0.09813213,1777
3028,0.097795546,1778
3428,0.09776896,1779
7263,0.0977135,1780
6789,0.09770295,1781
7753,0.09770271,1782
8225,0.09765443,1783
3500,0.097596765,1784
9194,0.09757316,1785
8192,0.0975624,1786
8222,0.097562015,1787
3657,0.09754795,1788
5438,0.09749454,1789
8147,0.097480476,1790
701,0.09740442,1791
6310,0.09740442,1792
5407,0.097267866,1793
8297,0.097267866,1794
8218,0.09721023,1795
6045,0.09715325,1796
9859,0.09714994,1797
5174,0.097141385,1798
5079,0.09713459,1799
8466,0.09711975,1800
3421,0.09705794,1801
3477,0.09703416,1802
4558,0.0969753,1803
6725,0.09693164,1804
4737,0.09689084,1805
764,0.096845865,1806
3231,0.09682387,1807
918,0.096818864,1808
280,0.09680796,1809
5761,0.09679735,1810
1985,0.09679711,1811
5514,0.09674233,1812
2278,0.09674233,1813
3781,0.09674233,1814
1601,0.09674233,1815
973,0.096695125,1816
5841,0.096671015,1817
6430,0.096625805,1818
7200,0.09660125,1819
1102,0.09655154,1820
8382,0.09654841,1821
4832,0.09654841,1822
7785,0.09653443,1823
9493,0.09653318,1824
5186,0.09649417,1825
5975,0.09649417,1826
1680,0.0964874,1827
1968,0.0964874,1828
290,0.0964874,1829
2757,0.0964874,1830
7407,0.09646666,1831
3365,0.096402526,1832
198,0.09639311,1833
141,0.096369445,1834
5247,0.096369445,1835
7886,0.09636444,1836
8513,0.09634203,1837
7124,0.09631783,1838
7780,0.09628326,1839
5262,0.0962075,1840
274,0.09618431,1841
792,0.09613472,1842
4236,0.09613472,1843
6807,0.096106976,1844
3581,0.095998466,1845
9348,0.095930934,1846
5087,0.09592602,1847
8726,0.095879674,1848
3321,0.09585336,1849
4817,0.09584603,1850
5556,0.09578103,1851
3702,0.095775396,1852
832,0.09576863,1853
8690,0.09576863,1854
9793,0.09574008,1855
8624,0.095695645,1856
9728,0.095695645,1857
8154,0.095695645,1858
6705,0.09567222,1859
5399,0.0956676,1860
178,0.09565741,1861
3444,0.09565741,1862
6995,0.09565264,1863
6488,0.09565258,1864
2995,0.09559989,1865
270,0.09558204,1866
2664,0.09557712,1867
3074,0.09557599,1868
5600,0.09549177,1869
1763,0.09549177,1870
7911,0.09548533,1871
1944,0.0954802,1872
6625,0.0954583,1873
9067,0.09544054,1874
8996,0.09542206,1875
4595,0.095265806,1876
4334,0.095265806,1877
1017,0.09522781,1878
3988,0.095184565,1879
7622,0.095184565,1880
2466,0.09515995,1881
8052,0.09509584,1882
3482,0.095092714,1883
5704,0.095035374,1884
9681,0.09502563,1885
6683,0.09499991,1886
4906,0.09499991,1887
2562,0.094999105,1888
8260,0.09495488,1889
4104,0.09490061,1890
4271,0.094881654,1891
1997,0.09478453,1892
8636,0.09476197,1893
4302,0.094648,1894
6831,0.09461364,1895
956,0.09458053,1896
9160,0.09451491,1897
2463,0.09447944,1898
7700,0.09445706,1899
3849,0.09445706,1900
4613,0.09445706,1901
4804,0.09442371,1902
3852,0.09433186,1903
3887,0.094313145,1904
3977,0.094287604,1905
816,0.09417355,1906
5865,0.093972206,1907
8678,0.093939364,1908
6314,0.09393442,1909
2136,0.09392291,1910
6166,0.093904585,1911
5102,0.093889594,1912
2468,0.09385863,1913
272,0.09385863,1914
7368,0.09385735,1915
7685,0.09385735,1916
2051,0.09385526,1917
1469,0.093794346,1918
1937,0.093789786,1919
6989,0.09378606,1920
4018,0.09372741,1921
4137,0.09366688,1922
9455,0.0936586,1923
6832,0.09362051,1924
403,0.09361884,1925
3805,0.09352845,1926
8965,0.09352845,1927
5017,0.09352791,1928
843,0.09341231,1929
1255,0.09336877,1930
3029,0.093327165,1931
5996,0.093327165,1932
6054,0.093327165,1933
4972,0.093327165,1934
2563,0.093327165,1935
1823,0.093327165,1936
294,0.093327165,1937
2217,0.093327165,1938
9435,0.093327165,1939
4704,0.093217015,1940
5881,0.093212694,1941
5377,0.093212694,1942
9321,0.093139976,1943
3703,0.09313655,1944
8343,0.09313291,1945
3475,0.09312795,1946
4344,0.093104094,1947
9808,0.09308776,1948
8465,0.09305674,1949
9465,0.09302828,1950
718,0.09300375,1951
3618,0.092988074,1952
5029,0.09297258,1953
9146,0.09295106,1954
3912,0.09293717,1955
2243,0.09291282,1956
9892,0.092816174,1957
8131,0.09279889,1958
4768,0.092755616,1959
7295,0.09273803,1960
234,0.09259191,1961
9485,0.09259191,1962
179,0.09259191,1963
4335,0.092580914,1964
1029,0.092580914,1965
8991,0.09257913,1966
454,0.09255436,1967
1610,0.09252125,1968
8036,0.09252125,1969
8698,0.09251881,1970
9022,0.09251881,1971
5363,0.09251881,1972
2948,0.09251881,1973
4533,0.0924561,1974
4948,0.09245518,1975
8583,0.092360914,1976
9586,0.092360914,1977
4755,0.092250526,1978
1169,0.092229396,1979
3005,0.092228204,1980
1594,0.09216556,1981
278,0.0921492,1982
7113,0.092089444,1983
7009,0.09207836,1984
2889,0.09204745,1985
3566,0.092039734,1986
2271,0.092039734,1987
1883,0.092030466,1988
2740,0.09202641,1989
7303,0.09202641,1990
8327,0.09189242,1991
504,0.09187797,1992
3619,0.09175062,1993
6524,0.09171048,1994
915,0.09170705,1995
6102,0.09170705,1996
9433,0.09168464,1997
222,0.09161505,1998
7865,0.09160313,1999
1310,0.091593534,2000
9249,0.091593534,2001
9913,0.091593534,2002
2104,0.09148854,2003
345,0.09140402,2004
8292,0.091395676,2005
9352,0.091391,2006
228,0.09138477,2007
3109,0.09138477,2008
5354,0.09136993,2009
2598,0.091303915,2010
8515,0.091303915,2011
2014,0.09126818,2012
8265,0.09114587,2013
3416,0.09114587,2014
5884,0.09114587,2015
1988,0.091145545,2016
2339,0.09111574,2017
1527,0.09103903,2018
1583,0.09097469,2019
7741,0.09095016,2020
7196,0.09094578,2021
7251,0.09090996,2022
7502,0.09090996,2023
353,0.0908975,2024
7494,0.090862125,2025
2700,0.09081599,2026
9060,0.09080681,2027
9265,0.09077865,2028
8527,0.090771824,2029
8245,0.09074575,2030
3644,0.09072915,2031
4796,0.090684325,2032
5269,0.090601295,2033
4474,0.090560734,2034
7682,0.090560734,2035
9002,0.09053397,2036
7673,0.090533435,2037
5728,0.090426266,2038
4324,0.09042415,2039
2070,0.09042415,2040
4674,0.090411335,2041
7281,0.090402365,2042
1234,0.090397924,2043
6483,0.090397924,2044
154,0.090397924,2045
6042,0.090397716,2046
9103,0.09039363,2047
7310,0.09027338,2048
1197,0.09026772,2049
4156,0.09026119,2050
8329,0.090210795,2051
8198,0.09015614,2052
435,0.09014663,2053
695,0.090120584,2054
8132,0.090114236,2055
482,0.09006515,2056
9047,0.090046436,2057
5852,0.08995253,2058
5241,0.089918196,2059
9171,0.08985415,2060
6559,0.08982435,2061
2197,0.089821994,2062
2573,0.08979118,2063
6588,0.08976576,2064
4272,0.08969903,2065
6074,0.089696765,2066
3255,0.08962995,2067
3217,0.089622736,2068
3354,0.08957517,2069
9515,0.08957517,2070
6109,0.089505255,2071
8051,0.08950186,2072
9748,0.089446664,2073
6384,0.089446664,2074
7564,0.089300096,2075
7922,0.089300096,2076
8141,0.08922869,2077
8699,0.08919266,2078
2427,0.089176565,2079
8057,0.08917278,2080
2180,0.08913827,2081
3508,0.08913195,2082
351,0.08908349,2083
6131,0.089061856,2084
6691,0.089051425,2085
2171,0.08902526,2086
9578,0.089022726,2087
2386,0.08899379,2088
2129,0.08894092,2089
2236,0.08894092,2090
3879,0.08882606,2091
3811,0.08880997,2092
9575,0.08869207,2093
3075,0.0886125,2094
5223,0.088575006,2095
7420,0.08855671,2096
2469,0.088511705,2097
3311,0.08844933,2098
9124,0.08843207,2099
3072,0.08843207,2100
457,0.08842945,2101
5301,0.08840144,2102
9192,0.08835843,2103
8039,0.0883528,2104
5114,0.08834314,2105
3060,0.08833915,2106
5677,0.08828902,2107
1748,0.08825451,2108
5565,0.08818981,2109
9610,0.08810502,2110
6649,0.088101506,2111
1779,0.08809325,2112
6457,0.08798653,2113
3869,0.08798653,2114
2687,0.087949485,2115
6223,0.08790141,2116
9397,0.08788502,2117
5981,0.08788502,2118
159,0.08786851,2119
5836,0.08784126,2120
4142,0.087744,2121
3050,0.08772543,2122
8398,0.087714076,2123
566,0.087709546,2124
6761,0.08765605,2125
2992,0.08765605,2126
999,0.08764753,2127
9095,0.08763611,2128
3015,0.087626696,2129
6221,0.087626696,2130
9990,0.087626696,2131
2755,0.087626696,2132
7390,0.087626696,2133
4027,0.087626696,2134
2549,0.08759451,2135
2497,0.08755851,2136
2540,0.08753702,2137
1303,0.08735174,2138
7023,0.08733684,2139
6322,0.08731392,2140
5422,0.08729607,2141
2189,0.08728254,2142
2990,0.08725646,2143
5466,0.087159514,2144
9695,0.08707446,2145
582,0.087053806,2146
1730,0.08703083,2147
6435,0.08703083,2148
5054,0.08703083,2149
3301,0.08701837,2150
5889,0.08701736,2151
4172,0.08697963,2152
6585,0.08690256,2153
1450,0.08689511,2154
713,0.08677679,2155
6364,0.08674908,2156
4174,0.08670166,2157
7365,0.086663336,2158
2493,0.08664763,2159
1330,0.08660421,2160
1404,0.08648193,2161
3970,0.08647555,2162
3748,0.08646768,2163
9789,0.086444676,2164
3551,0.086391896,2165
2768,0.08631563,2166
1740,0.08624846,2167
6938,0.08621544,2168
2394,0.08619678,2169
8238,0.08616471,2170
2535,0.0861367,2171
1138,0.08607921,2172
1184,0.086079,2173
4189,0.0860683,2174
6525,0.08605796,2175
1828,0.08605513,2176
3134,0.0860486,2177
627,0.08600563,2178
4114,0.085950255,2179
4203,0.08594102,2180
396,0.08583072,2181
8966,0.08580196,2182
5832,0.08573705,2183
3938,0.08569205,2184
9914,0.0856373,2185
771,0.085544616,2186
4966,0.08552861,2187
2694,0.0854823,2188
2449,0.08546764,2189
8613,0.085413694,2190
581,0.0853996,2191
8925,0.085385025,2192
6022,0.08529943,2193
7770,0.08520424,2194
3108,0.08519477,2195
6516,0.0851776,2196
2262,0.0851776,2197
1827,0.0851776,2198
5093,0.0851776,2199
5967,0.08516765,2200
4228,0.08516765,2201
9339,0.08514869,2202
1194,0.08514285,2203
1743,0.08513379,2204
7280,0.08512449,2205
8347,0.085099906,2206
5690,0.08508664,2207
7525,0.08506298,2208
8629,0.08506298,2209
4824,0.08506298,2210
3429,0.08506042,2211
339,0.085042,2212
4570,0.08503634,2213
2560,0.08503634,2214
3306,0.08500564,2215
9618,0.0849756,2216
3818,0.08496767,2217
8386,0.084928066,2218
6476,0.0849179,2219
3666,0.0849179,2220
7757,0.08491695,2221
2398,0.08478564,2222
7343,0.0847725,2223
5007,0.08471537,2224
14,0.08463499,2225
5485,0.08460882,2226
1920,0.08459979,2227
8364,0.08459979,2228
2959,0.08459979,2229
4000,0.08459979,2230
3798,0.08459979,2231
7328,0.08455539,2232
4841,0.084523976,2233
5446,0.084481,2234
7991,0.08445603,2235
352,0.08445349,2236
5528,0.08445349,2237
4748,0.084418535,2238
7215,0.084407985,2239
1507,0.08429432,2240
77,0.08425346,2241
2693,0.084190905,2242
9419,0.084190905,2243
7988,0.08414638,2244
834,0.08410734,2245
8152,0.08398044,2246
1991,0.08396065,2247
8730,0.0838846,2248
9484,0.083865225,2249
17,0.083865225,2250
7610,0.083856165,2251
594,0.083762765,2252
8420,0.08373627,2253
9526,0.0835956,2254
8856,0.08355558,2255
8789,0.08354494,2256
6007,0.08346188,2257
2177,0.08344388,2258
5700,0.08341786,2259
7222,0.08340567,2260
6910,0.08340114,2261
4323,0.08338705,2262
1282,0.08331925,2263
5458,0.08324608,2264
3268,0.083233416,2265
4749,0.083220065,2266
1239,0.0831781,2267
7837,0.08302611,2268
9733,0.08302593,2269
6136,0.0829761,2270
4631,0.0829618,2271
4724,0.08292526,2272
2795,0.08281803,2273
8499,0.08281803,2274
4140,0.08281803,2275
8266,0.082720816,2276
5800,0.082698226,2277
4654,0.08267513,2278
7001,0.08267254,2279
3999,0.082577646,2280
9048,0.082556814,2281
6619,0.08238268,2282
7260,0.08238268,2283
2090,0.08233461,2284
6010,0.0823133,2285
4100,0.08230072,2286
6248,0.0822109,2287
3124,0.08216745,2288
1615,0.0821659,2289
722,0.0821659,2290
3320,0.08208901,2291
7230,0.081982255,2292
223,0.081956774,2293
5091,0.081911504,2294
7982,0.081911504,2295
4650,0.081911504,2296
8881,0.081888616,2297
52,0.08187336,2298
3424,0.08187336,2299
3973,0.08179313,2300
6332,0.08176929,2301
5037,0.08176929,2302
1481,0.081716955,2303
9782,0.08168244,2304
1826,0.08168244,2305
4716,0.08168244,2306
8601,0.08168155,2307
4963,0.08158702,2308
8879,0.08158344,2309
5834,0.08146536,2310
2678,0.08146536,2311
5117,0.081451684,2312
5403,0.08140111,2313
4294,0.08139068,2314
1914,0.08134201,2315
8973,0.08130416,2316
7170,0.08127859,2317
8564,0.08127567,2318
4688,0.08127567,2319
5932,0.08123836,2320
9309,0.081234396,2321
6206,0.08123028,2322
9604,0.081219256,2323
3940,0.081202954,2324
2334,0.08116156,2325
8588,0.08113739,2326
1531,0.08103299,2327
536,0.08096826,2328
7059,0.080953956,2329
7681,0.08093262,2330
654,0.080890775,2331
8940,0.08081272,2332
9445,0.080809414,2333
5103,0.080767274,2334
2675,0.08075762,2335
4472,0.080729276,2336
9714,0.08068228,2337
6698,0.08066401,2338
1764,0.08065146,2339
3384,0.080602586,2340
2092,0.08050603,2341
6376,0.080464065,2342
3539,0.08041543,2343
4559,0.08040625,2344
8159,0.08034146,2345
6857,0.0802722,2346
2080,0.08026108,2347
4521,0.08021429,2348
9015,0.08019352,2349
9730,0.08016467,2350
3742,0.08013886,2351
1170,0.08013779,2352
2813,0.08011162,2353
6896,0.08003259,2354
9285,0.08002788,2355
905,0.07993096,2356
1694,0.07989341,2357
2267,0.07986772,2358
2184,0.079859614,2359
3437,0.07981244,2360
6967,0.07979077,2361
8153,0.07975626,2362
4332,0.07969099,2363
4836,0.07966018,2364
9188,0.07960951,2365
1635,0.07956618,2366
3064,0.0795044,2367
6300,0.07949236,2368
8324,0.07945567,2369
4894,0.07941699,2370
4367,0.07941699,2371
1436,0.07941699,2372
2645,0.07938552,2373
8954,0.07938516,2374
4305,0.07933074,2375
4246,0.079315245,2376
924,0.07928768,2377
8619,0.07928768,2378
7182,0.07927078,2379
7411,0.079260856,2380
8825,0.07924765,2381
5870,0.07924765,2382
7476,0.07921156,2383
8732,0.07917315,2384
2943,0.079171985,2385
1134,0.07914102,2386
2725,0.07914102,2387
3352,0.07912034,2388
9531,0.07912034,2389
8573,0.07912034,2390
291,0.07906997,2391
8103,0.07906592,2392
1999,0.079063,2393
4710,0.07906017,2394
9190,0.07903525,2395
8404,0.079014,2396
2301,0.078935,2397
9929,0.07890469,2398
83,0.07886526,2399
4131,0.07886189,2400
7181,0.078851014,2401
1021,0.078805745,2402
7816,0.078805745,2403
1077,0.0788005,2404
2311,0.0788005,2405
5530,0.0788005,2406
1081,0.07875192,2407
3296,0.07872778,2408
1953,0.07872164,2409
703,0.07870138,2410
3062,0.078681976,2411
4504,0.078681976,2412
8311,0.07865083,2413
7026,0.078641206,2414
3411,0.07859415,2415
2942,0.07858837,2416
769,0.078413844,2417
1410,0.078395605,2418
5307,0.07833624,2419
8454,0.07830885,2420
1216,0.07829568,2421
4491,0.078258485,2422
2473,0.07825023,2423
9616,0.078231335,2424
6796,0.07820529,2425
297,0.07820529,2426
1229,0.078189224,2427
9468,0.078069866,2428
6904,0.07803786,2429
1620,0.07800937,2430
6735,0.07797742,2431
9466,0.0779731,2432
4907,0.07796532,2433
